Measurement_Date;Air_Temperature;Relative_Humidity;Visibility;Air_Pressure_at_Station_Height;Cloud_Cover;Daily_Precipitation_Height;Snow_Height_Daily_Value;Global_Radiation;Vapor_Pressure;Dew_Point_Temperature;Wind_Direction;Wind_Strength
10.12.2018;5.833.333.333.333.330;8.166.666.666.666.660;8.0;9.960.666.666.666.660;7.666.666.666.666.660;0.2;0.0;3.515.188;7.533.333.333.333.330;4.466.666.666.666.660;21.333.333.333.333.300;23.333.333.333.333.300
11.12.2018;26.333.333.333.333.300;7.933.333.333.333.330;7.333.333.333.333.330;9.964.666.666.666.660;4.0;0.0;0.0;6.822.386;5.766.666.666.666.660;01. Feb;21.333.333.333.333.300;1.0
12.12.2018;-1.3;90.0;5.333.333.333.333.330;9.938.000.000.000.000;26.666.666.666.666.600;0.0;0.0;6.246.218;5.033.333.333.333.330;-18.333.333.333.333.300;29.333.333.333.333.300;13.333.333.333.333.300
13.12.2018;0.7333333333333334;7.866.666.666.666.660;7.333.333.333.333.330;9.858.333.333.333.330;7.666.666.666.666.660;0.0;0.0;2.531.269;5.066.666.666.666.660;-0.5333333333333333;21.333.333.333.333.300;23.333.333.333.333.300
14.12.2018;-0.4333333333333333;72.0;7.0;990.4;26.666.666.666.666.600;0.0;0.0;5.093.119;4.233.333.333.333.330;-2.0;26.666.666.666.666.600;13.333.333.333.333.300
15.12.2018;-0.9666666666666667;7.433.333.333.333.330;6.333.333.333.333.330;9.942.666.666.666.660;5.333.333.333.333.330;02. Sep;0.0;5.230.145;04. Feb;-2.433.333.333.333.330;29.333.333.333.333.300;13.333.333.333.333.300
16.12.2018;23.000.000.000.000.000;9.133.333.333.333.330;6.333.333.333.333.330;9.856.333.333.333.330;6.333.333.333.333.330;0.1;0.0;480.848;6.633.333.333.333.330;16.666.666.666.666.600;24.0;16.666.666.666.666.600
17.12.2018;05. Mrz;8.466.666.666.666.660;6.333.333.333.333.330;9.950.666.666.666.660;8.0;0.2;0.0;2.522.129;07. Mai;41.000.000.000.000.000;22.666.666.666.666.600;26.666.666.666.666.600
18.12.2018;0.9666666666666665;8.866.666.666.666.660;5.666.666.666.666.660;9.948.666.666.666.660;5.333.333.333.333.330;0.0;0.0;6.341.038;05. Aug;0.23333333333333325;28.0;1.0
19.12.2018;7.933.333.333.333.330;7.433.333.333.333.330;9.0;9.882.666.666.666.660;8.0;03. Apr;0.0;9.390.238;8.066.666.666.666.660;5.933.333.333.333.330;14.666.666.666.666.600;23.333.333.333.333.300
20.12.2018;8.0;70.0;8.666.666.666.666.660;990.9;7.333.333.333.333.330;0.0;0.0;3.049.705;7.533.333.333.333.330;5.633.333.333.333.330;20.0;36.666.666.666.666.600
21.12.2018;10.766.666.666.666.600;7.133.333.333.333.330;9.0;9.873.333.333.333.330;7.333.333.333.333.330;02. Jan;0.0;4.331.985;9.266.666.666.666.660;8.200.000.000.000.000;20.0;4.333.333.333.333.330
22.12.2018;11.666.666.666.666.600;75.0;9.0;9.927.000.000.000.000;8.0;02. Apr;0.0;1.550.264;10.266.666.666.666.600;9.366.666.666.666.660;20.0;4.0
23.12.2018;10. Jun;82.0;8.0;9.950.333.333.333.330;8.0;14. Mrz;0.0;8.023.453;10.533.333.333.333.300;9.033.333.333.333.330;18.666.666.666.666.600;36.666.666.666.666.600
24.12.2018;05. Jul;8.766.666.666.666.660;7.666.666.666.666.660;10.001.666.666.666.600;5.666.666.666.666.660;01. Sep;0.0;2.338.188;8.166.666.666.666.660;04. Aug;22.666.666.666.666.600;2.0
25.12.2018;-13.666.666.666.666.600;98.0;23.333.333.333.333.300;10.070.666.666.666.600;8.0;0.0;0.0;2.366.281;5.433.333.333.333.330;-14.666.666.666.666.600;21.333.333.333.333.300;1.0
26.12.2018;-15.666.666.666.666.600;9.033.333.333.333.330;6.666.666.666.666.660;10.043.000.000.000.000;8.0;0.0;0.0;2.865.243;48.999.999.999.999.900;-2.1;22.666.666.666.666.600;1.0
27.12.2018;-2.033.333.333.333.330;93.0;6.0;9.992.333.333.333.330;8.0;0.0;0.0;4.652.478;48.999.999.999.999.900;-23.666.666.666.666.600;22.666.666.666.666.600;13.333.333.333.333.300
28.12.2018;-0.2333333333333333;93.0;5.666.666.666.666.660;10.012.666.666.666.600;7.666.666.666.666.660;0.0;0.0;2.296.875;56.000.000.000.000.000;-0.6;13.333.333.333.333.300;13.333.333.333.333.300
29.12.2018;11.666.666.666.666.600;8.333.333.333.333.330;6.333.333.333.333.330;1006.1;8.0;0.0;0.0;1.961.012;5.533.333.333.333.330;0.19999999999999998;17.333.333.333.333.300;16.666.666.666.666.600
30.12.2018;03. Sep;8.166.666.666.666.660;7.666.666.666.666.660;10.068.666.666.666.600;8.0;0.2;0.0;1.850.016;66.000.000.000.000.000;26.666.666.666.666.600;18.666.666.666.666.600;2.0
31.12.2018;5.233.333.333.333.330;95.0;6.0;10.058.333.333.333.300;8.0;0.9;0.0;1.934.992;8.433.333.333.333.330;48.999.999.999.999.900;18.666.666.666.666.600;1.0
01.01.2019;05. Aug;8.933.333.333.333.330;6.0;1003.0;8.0;03. Apr;0.0;1.016.472;8.266.666.666.666.660;5.066.666.666.666.660;13.333.333.333.333.300;16.666.666.666.666.600
02.01.2019;03. Jan;7.633.333.333.333.330;8.0;10.058.666.666.666.600;7.666.666.666.666.660;0.0;0.0;304.054;5.733.333.333.333.330;14.666.666.666.666.600;28.0;16.666.666.666.666.600
03.01.2019;-0.9666666666666668;8.133.333.333.333.330;7.333.333.333.333.330;1009.0;5.666.666.666.666.660;0.1;0.0;4.581.072;4.633.333.333.333.330;-20.333.333.333.333.300;30.666.666.666.666.600;1.0
04.01.2019;0.43333333333333335;8.333.333.333.333.330;6.333.333.333.333.330;10.078.333.333.333.300;8.0;0.0;0.0;0.0;05. Feb;-0.5666666666666667;22.666.666.666.666.600;1.0
05.01.2019;17.666.666.666.666.600;89.0;5.666.666.666.666.660;10.040.333.333.333.300;7.333.333.333.333.330;06. Feb;0.0;0.0;6.166.666.666.666.660;01. Jan;24.0;2.0
06.01.2019;34.333.333.333.333.300;9.366.666.666.666.660;6.0;10.044.666.666.666.600;8.0;01. Jul;0.0;0.0;7.333.333.333.333.330;29.666.666.666.666.600;18.666.666.666.666.600;1.0
07.01.2019;28.666.666.666.666.600;8.933.333.333.333.330;6.666.666.666.666.660;10.050.333.333.333.300;8.0;0.3;0.0;140.518;6.733.333.333.333.330;21.666.666.666.666.600;20.0;13.333.333.333.333.300
08.01.2019;4.666.666.666.666.660;8.066.666.666.666.660;8.666.666.666.666.660;9.930.666.666.666.660;8.0;0.4;0.0;2.222.679;6.866.666.666.666.660;33.000.000.000.000.000;20.0;36.666.666.666.666.600
09.01.2019;2.0;84.0;7.666.666.666.666.660;9.884.333.333.333.330;7.333.333.333.333.330;02. Aug;0.0;174.518;58.999.999.999.999.900;0.9666666666666667;29.333.333.333.333.300;16.666.666.666.666.600
10.01.2019;0.13333333333333333;90.0;6.666.666.666.666.660;9.949.666.666.666.660;7.666.666.666.666.660;0.2;0.0;7.023.939;5.533.333.333.333.330;-0.43333333333333335;32.0;16.666.666.666.666.600
11.01.2019;-0.7000000000000001;8.766.666.666.666.660;6.333.333.333.333.330;9.983.666.666.666.660;8.0;01. Sep;0.0;2.183.008;5.033.333.333.333.330;-13.666.666.666.666.600;24.0;16.666.666.666.666.600
12.01.2019;02. Apr;8.833.333.333.333.330;6.666.666.666.666.660;9.961.666.666.666.660;8.0;4.0;0.0;196.148;6.366.666.666.666.660;16.333.333.333.333.300;12.0;3.0
13.01.2019;6.733.333.333.333.330;8.633.333.333.333.330;7.666.666.666.666.660;9.850.333.333.333.330;8.0;13. Jun;0.0;5.925.434;8.566.666.666.666.660;05. Jul;20.0;4.666.666.666.666.660
14.01.2019;5.133.333.333.333.330;8.633.333.333.333.330;7.333.333.333.333.330;9.873.000.000.000.000;8.0;03. Jan;0.0;1.678.178;76.000.000.000.000.000;4.166.666.666.666.660;26.666.666.666.666.600;23.333.333.333.333.300
15.01.2019;4.033.333.333.333.330;76.0;7.333.333.333.333.330;9.947.666.666.666.660;5.333.333.333.333.330;0.0;0.0;6.675.148;61.000.000.000.000.000;2.266.666.666.666.660;21.333.333.333.333.300;23.333.333.333.333.300
16.01.2019;4.833.333.333.333.330;68.0;8.0;9.858.333.333.333.330;8.0;0.0;0.0;6.767.674;5.633.333.333.333.330;22.666.666.666.666.600;14.666.666.666.666.600;16.666.666.666.666.600
17.01.2019;7.199.999.999.999.990;6.966.666.666.666.660;8.666.666.666.666.660;9.819.333.333.333.330;7.666.666.666.666.660;02. Jun;0.0;1.817.575;71.000.000.000.000.000;04. Aug;20.0;36.666.666.666.666.600
18.01.2019;-0.19999999999999998;8.566.666.666.666.660;7.333.333.333.333.330;9.906.666.666.666.660;5.333.333.333.333.330;0.0;0.0;51.862;5.133.333.333.333.330;-10.333.333.333.333.300;22.666.666.666.666.600;1.0
19.01.2019;-24.666.666.666.666.600;8.166.666.666.666.660;7.333.333.333.333.330;9.866.333.333.333.330;5.0;0.0;0.0;8.458.417;41.000.000.000.000.000;-34.333.333.333.333.300;20.0;13.333.333.333.333.300
20.01.2019;-14.333.333.333.333.300;8.633.333.333.333.330;6.333.333.333.333.330;9.861.999.999.999.990;8.0;0.0;0.0;3.682.339;04. Jul;-21.666.666.666.666.600;18.666.666.666.666.600;1.0
21.01.2019;-2.0;8.633.333.333.333.330;5.333.333.333.333.330;991.9;8.0;0.0;0.0;1.639.895;4.533.333.333.333.330;-26.999.999.999.999.900;30.666.666.666.666.600;13.333.333.333.333.300
22.01.2019;-12.333.333.333.333.300;8.133.333.333.333.330;6.0;9.814.666.666.666.660;5.333.333.333.333.330;0.2;0.0;387.649;04. Mai;-22.666.666.666.666.600;13.333.333.333.333.300;1.0
23.01.2019;-16.666.666.666.666.600;87.0;6.0;9.691.999.999.999.990;8.0;0.0;1.0;2.580.796;04. Jul;-23.333.333.333.333.300;32.0;16.666.666.666.666.600
24.01.2019;-21.333.333.333.333.300;80.0;6.0;9.816.666.666.666.660;8.0;0.0;0.0;1.433.555;4.166.666.666.666.660;-31.666.666.666.666.600;30.666.666.666.666.600;13.333.333.333.333.300
25.01.2019;-1.3;70.0;6.666.666.666.666.660;9.893.000.000.000.000;8.0;0.0;0.0;4.039.553;39.333.333.333.333.300;-2.9;17.333.333.333.333.300;16.666.666.666.666.600
26.01.2019;04. Aug;7.733.333.333.333.330;9.0;9.853.000.000.000.000;8.0;0.0;0.0;3.713.424;6.666.666.666.666.660;31.999.999.999.999.900;20.0;4.0
27.01.2019;7.166.666.666.666.660;6.933.333.333.333.330;9.0;9.665.333.333.333.330;8.0;02. Mai;0.0;289.029;7.066.666.666.666.660;4.766.666.666.666.660;20.0;4.666.666.666.666.660
28.01.2019;02. Mai;8.033.333.333.333.330;8.666.666.666.666.660;9.740.333.333.333.330;7.666.666.666.666.660;01. Mrz;0.0;2.691.214;5.866.666.666.666.660;12.333.333.333.333.300;20.0;4.0
29.01.2019;2.266.666.666.666.660;7.033.333.333.333.330;8.666.666.666.666.660;9.778.666.666.666.660;8.0;0.0;0.0;8.143.054;5.033.333.333.333.330;0.3333333333333333;16.0;2.0
30.01.2019;02. Jan;7.133.333.333.333.330;8.0;968.9;8.0;0.0;0.0;5.050.933;5.066.666.666.666.660;0.3;20.0;33.333.333.333.333.300
31.01.2019;02. Mai;7.166.666.666.666.660;7.666.666.666.666.660;9.682.333.333.333.330;-328.0;01. Apr;0.0;7.574.154;05. Feb;0.6666666666666666;20.0;23.333.333.333.333.300
01.02.2019;4.966.666.666.666.660;9.533.333.333.333.330;5.666.666.666.666.660;9.621.333.333.333.330;7.666.666.666.666.660;06. Apr;0.0;1.563.093;8.299.999.999.999.990;4.633.333.333.333.330;17.333.333.333.333.300;0.6666666666666666
02.02.2019;5.966.666.666.666.660;7.833.333.333.333.330;6.666.666.666.666.660;9.687.333.333.333.330;7.333.333.333.333.330;0.6;0.0;5.935.216;07. Feb;4.266.666.666.666.660;28.0;2.0
03.02.2019;01. Aug;8.966.666.666.666.660;6.333.333.333.333.330;9.888.333.333.333.330;8.0;0.6;0.0;9.112.737;6.266.666.666.666.660;11.666.666.666.666.600;32.0;2.0
04.02.2019;1.133.333.333.333.330;7.666.666.666.666.660;7.333.333.333.333.330;9.999.666.666.666.660;5.333.333.333.333.330;0.0;0.0;104.42;4.933.333.333.333.330;-0.4333333333333333;17.333.333.333.333.300;16.666.666.666.666.600
05.02.2019;0.6000000000000001;7.366.666.666.666.660;7.0;10.000.666.666.666.600;0.6666666666666666;0.0;0.0;113.004;4.566.666.666.666.660;-11.333.333.333.333.300;26.666.666.666.666.600;13.333.333.333.333.300
06.02.2019;-0.26666666666666666;81.0;5.666.666.666.666.660;997.4;5.0;0.0;0.0;1.101.262;4.833.333.333.333.330;-14.333.333.333.333.300;22.666.666.666.666.600;13.333.333.333.333.300
07.02.2019;33.000.000.000.000.000;7.766.666.666.666.660;7.666.666.666.666.660;9.889.333.333.333.330;8.0;0.4;0.0;1.376.792;6.066.666.666.666.660;17.333.333.333.333.300;24.0;16.666.666.666.666.600
08.02.2019;06. Aug;68.0;9.0;9.898.000.000.000.000;7.666.666.666.666.660;0.0;0.0;9.148.952;6.666.666.666.666.660;04. Mrz;22.666.666.666.666.600;26.666.666.666.666.600
09.02.2019;9.666.666.666.666.660;6.566.666.666.666.660;9.0;9.873.000.000.000.000;8.0;0.0;0.0;5.667.301;78.999.999.999.999.900;06. Jul;20.0;36.666.666.666.666.600
10.02.2019;09. Jun;61.0;7.333.333.333.333.330;977.1;8.0;09. Jun;0.0;3.454.656;7.166.666.666.666.660;6.066.666.666.666.660;21.333.333.333.333.300;4.0
11.02.2019;3.966.666.666.666.660;8.366.666.666.666.660;7.666.666.666.666.660;9.939.333.333.333.330;7.666.666.666.666.660;03. Feb;0.0;4.616.563;06. Aug;28.666.666.666.666.600;21.333.333.333.333.300;26.666.666.666.666.600
12.02.2019;2.266.666.666.666.660;86.0;7.0;10.070.333.333.333.300;7.666.666.666.666.660;0.0;0.0;7.850.573;6.133.333.333.333.330;13.333.333.333.333.300;22.666.666.666.666.600;1.0
13.02.2019;17.000.000.000.000.000;7.666.666.666.666.660;8.0;10.081.333.333.333.300;7.333.333.333.333.330;0.0;0.0;1.286.618;5.233.333.333.333.330;0.09999999999999994;20.0;1.0
14.02.2019;03. Jun;7.133.333.333.333.330;7.0;1007.0;5.333.333.333.333.330;0.0;0.0;1.337.327;05. Mai;14.333.333.333.333.300;10.666.666.666.666.600;1.0
15.02.2019;4.233.333.333.333.330;73.0;7.0;1003.4;0.0;0.0;0.0;1.354.574;5.833.333.333.333.330;20.999.999.999.999.900;12.0;0.6666666666666666
16.02.2019;5.933.333.333.333.330;67.0;7.666.666.666.666.660;999.9;0.0;0.0;0.0;1.415.223;6.0;30.333.333.333.333.300;17.333.333.333.333.300;1.0
17.02.2019;07. Jul;58.666.666.666.666.600;8.333.333.333.333.330;995.9;5.333.333.333.333.330;0.0;0.0;1.448.329;5.733.333.333.333.330;3.766.666.666.666.660;16.0;1.0
18.02.2019;7.933.333.333.333.330;59.666.666.666.666.600;8.0;9.921.333.333.333.330;26.666.666.666.666.600;0.0;0.0;1.413.347;6.066.666.666.666.660;4.133.333.333.333.330;20.0;1.0
19.02.2019;10.466.666.666.666.600;57.333.333.333.333.300;8.333.333.333.333.330;9.933.666.666.666.660;7.333.333.333.333.330;0.0;0.0;8.380.473;07. Mrz;6.666.666.666.666.660;24.0;3.0
20.02.2019;7.066.666.666.666.660;7.666.666.666.666.660;7.0;9.963.666.666.666.660;7.666.666.666.666.660;0.0;0.0;1.101.166;7.633.333.333.333.330;5.133.333.333.333.330;10.666.666.666.666.600;1.0
21.02.2019;8.333.333.333.333.330;6.933.333.333.333.330;6.666.666.666.666.660;10.000.666.666.666.600;5.0;0.0;0.0;1.387.759;7.233.333.333.333.330;53.999.999.999.999.900;22.666.666.666.666.600;1.0
22.02.2019;09. Jun;7.133.333.333.333.330;7.0;10.052.666.666.666.600;6.0;0.0;0.0;7.097.253;8.433.333.333.333.330;71.000.000.000.000.000;20.0;16.666.666.666.666.600
23.02.2019;7.599.999.999.999.990;53.666.666.666.666.600;7.333.333.333.333.330;1005.5;5.333.333.333.333.330;0.0;0.0;1.458.883;5.033.333.333.333.330;33.666.666.666.666.600;28.0;2.0
24.02.2019;4.733.333.333.333.330;47.666.666.666.666.600;8.333.333.333.333.330;10.071.333.333.333.300;23.333.333.333.333.300;0.0;0.0;159.558;03. Sep;0.7000000000000001;13.333.333.333.333.300;13.333.333.333.333.300
25.02.2019;5.733.333.333.333.330;57.333.333.333.333.300;8.0;10.064.666.666.666.600;5.0;0.0;0.0;157.422;5.066.666.666.666.660;22.333.333.333.333.300;14.666.666.666.666.600;1.0
26.02.2019;7.933.333.333.333.330;6.566.666.666.666.660;7.333.333.333.333.330;1004.4;-3.296.666.666.666.660;0.0;0.0;1.598.634;6.733.333.333.333.330;4.733.333.333.333.330;18.666.666.666.666.600;1.0
27.02.2019;8.633.333.333.333.330;6.433.333.333.333.330;7.0;998.4;0.0;0.0;0.0;1.611.914;06. Aug;5.133.333.333.333.330;22.666.666.666.666.600;1.0
28.02.2019;11.100.000.000.000.000;57.0;7.333.333.333.333.330;9.926.999.999.999.990;4.666.666.666.666.660;01. Jul;0.0;1.546.357;7.0;06. Mai;16.0;26.666.666.666.666.600
01.03.2019;8.700.000.000.000.000;8.466.666.666.666.660;8.0;989.1;7.666.666.666.666.660;4.0;0.0;3.751.289;9.566.666.666.666.660;7.466.666.666.666.660;21.333.333.333.333.300;3.0
02.03.2019;9.233.333.333.333.330;6.766.666.666.666.660;8.0;9.908.333.333.333.330;8.0;0.0;0.0;8.411.042;7.933.333.333.333.330;06. Mai;20.0;36.666.666.666.666.600
03.03.2019;11.333.333.333.333.300;62.333.333.333.333.300;9.0;9.876.666.666.666.660;8.0;0.0;0.0;1.016.065;8.333.333.333.333.330;7.833.333.333.333.330;20.0;36.666.666.666.666.600
04.03.2019;9.266.666.666.666.660;60.0;9.0;9.766.666.666.666.660;7.333.333.333.333.330;05. Sep;0.0;48.937;6.866.666.666.666.660;05. Jul;20.0;4.0
05.03.2019;8.433.333.333.333.330;6.466.666.666.666.660;9.0;9.848.000.000.000.000;8.0;0.3;0.0;4.113.169;7.133.333.333.333.330;5.466.666.666.666.660;20.0;36.666.666.666.666.600
06.03.2019;10. Jan;55.0;8.666.666.666.666.660;9.773.666.666.666.660;8.0;1.0;0.0;1.066.186;6.066.666.666.666.660;5.333.333.333.333.330;22.666.666.666.666.600;13.333.333.333.333.300
07.03.2019;10. Mai;6.533.333.333.333.330;9.0;9.777.666.666.666.660;6.333.333.333.333.330;0.9;0.0;1.066.566;8.266.666.666.666.660;7.366.666.666.666.660;18.666.666.666.666.600;4.333.333.333.333.330
08.03.2019;09. Jun;58.333.333.333.333.300;9.0;9.895.333.333.333.330;7.666.666.666.666.660;0.0;0.0;1.378.993;68.999.999.999.999.900;5.933.333.333.333.330;21.333.333.333.333.300;33.333.333.333.333.300
09.03.2019;10.333.333.333.333.300;6.933.333.333.333.330;9.0;9.923.666.666.666.660;8.0;0.5;0.0;5.082.486;8.799.999.999.999.990;7.666.666.666.666.660;20.0;5.0
10.03.2019;12.866.666.666.666.600;65.0;9.0;986.4;7.666.666.666.666.660;01. Apr;0.0;8.268.472;9.700.000.000.000.000;9.466.666.666.666.660;20.0;5.333.333.333.333.330
11.03.2019;4.366.666.666.666.660;7.066.666.666.666.660;8.666.666.666.666.660;995.6;7.666.666.666.666.660;4.0;0.0;7.075.609;58.999.999.999.999.900;23.333.333.333.333.300;18.666.666.666.666.600;33.333.333.333.333.300
12.03.2019;73.999.999.999.999.900;46.0;9.0;9.917.333.333.333.330;7.666.666.666.666.660;01. Feb;0.0;1.473.919;4.266.666.666.666.660;2.533.333.333.333.330;17.333.333.333.333.300;26.666.666.666.666.600
13.03.2019;6.766.666.666.666.660;64.0;8.666.666.666.666.660;9.870.666.666.666.660;7.333.333.333.333.330;04. Jun;0.0;9.484.041;6.266.666.666.666.660;39.666.666.666.666.600;20.0;4.333.333.333.333.330
14.03.2019;5.833.333.333.333.330;7.733.333.333.333.330;8.666.666.666.666.660;9.845.666.666.666.660;7.666.666.666.666.660;12. Sep;0.0;281.734;7.133.333.333.333.330;4.166.666.666.666.660;20.0;4.666.666.666.666.660
15.03.2019;10.466.666.666.666.600;82.0;8.666.666.666.666.660;9.865.666.666.666.660;8.0;07. Sep;0.0;1.817.481;10. Apr;8.866.666.666.666.660;20.0;4.666.666.666.666.660
16.03.2019;11.866.666.666.666.600;66.0;8.666.666.666.666.660;9.876.666.666.666.660;4.333.333.333.333.330;0.0;0.0;160.994;9.133.333.333.333.330;8.666.666.666.666.660;20.0;4.666.666.666.666.660
17.03.2019;11.733.333.333.333.300;53.666.666.666.666.600;8.666.666.666.666.660;9.811.999.999.999.990;7.666.666.666.666.660;12. Mai;0.0;1.193.793;6.966.666.666.666.660;6.966.666.666.666.660;20.0;5.0
18.03.2019;05. Jul;72.0;9.0;9.928.666.666.666.660;7.666.666.666.666.660;0.0;0.0;1.247.811;6.466.666.666.666.660;03. Mai;21.333.333.333.333.300;23.333.333.333.333.300
19.03.2019;5.366.666.666.666.660;6.666.666.666.666.660;8.333.333.333.333.330;999.1;4.0;0.0;0.0;1.615.471;5.766.666.666.666.660;26.999.999.999.999.900;21.333.333.333.333.300;16.666.666.666.666.600
20.03.2019;6.333.333.333.333.330;59.666.666.666.666.600;8.333.333.333.333.330;10.042.666.666.666.600;0.0;0.0;0.0;2.186.309;05. Mrz;2.766.666.666.666.660;32.0;2.0
21.03.2019;9.299.999.999.999.990;47.0;8.333.333.333.333.330;10.023.333.333.333.300;5.666.666.666.666.660;0.0;0.0;2.223.614;5.066.666.666.666.660;4.166.666.666.666.660;21.333.333.333.333.300;26.666.666.666.666.600
22.03.2019;09. Jun;51.0;8.0;1000.6;4.666.666.666.666.660;0.0;0.0;2.219.148;05. Jul;4.766.666.666.666.660;25.333.333.333.333.300;1.0
23.03.2019;11.466.666.666.666.600;54.666.666.666.666.600;7.0;9.988.000.000.000.000;0.0;0.0;0.0;226.249;66.000.000.000.000.000;63.999.999.999.999.900;20.0;1.0
24.03.2019;10.466.666.666.666.600;63.333.333.333.333.300;6.0;9.959.333.333.333.330;16.666.666.666.666.600;0.0;0.0;2.117.627;07. Jul;06. Aug;26.666.666.666.666.600;16.666.666.666.666.600
25.03.2019;7.633.333.333.333.330;54.0;8.0;9.957.333.333.333.330;4.666.666.666.666.660;03. Mrz;0.0;0.0;5.533.333.333.333.330;38.000.000.000.000.000;20.0;2.0
26.03.2019;6.433.333.333.333.330;6.433.333.333.333.330;8.0;10.015.333.333.333.300;5.333.333.333.333.330;0.0;0.0;1.552.558;6.0;35.666.666.666.666.600;21.333.333.333.333.300;16.666.666.666.666.600
27.03.2019;6.433.333.333.333.330;63.333.333.333.333.300;8.0;10.025.666.666.666.600;5.333.333.333.333.330;0.0;0.0;9.815.983;58.999.999.999.999.900;32.999.999.999.999.900;12.0;16.666.666.666.666.600
28.03.2019;9.233.333.333.333.330;55.666.666.666.666.600;7.666.666.666.666.660;10.025.333.333.333.300;0.0;0.0;0.0;2.319.039;5.833.333.333.333.330;4.666.666.666.666.660;13.333.333.333.333.300;16.666.666.666.666.600
29.03.2019;11.266.666.666.666.600;59.333.333.333.333.300;8.0;9.994.333.333.333.330;26.666.666.666.666.600;0.0;0.0;2.362.066;7.466.666.666.666.660;71.000.000.000.000.000;28.0;13.333.333.333.333.300
30.03.2019;12.333.333.333.333.300;50.666.666.666.666.600;8.0;994.6;0.0;0.0;0.0;2.388.163;6.366.666.666.666.660;06. Jul;21.333.333.333.333.300;13.333.333.333.333.300
31.03.2019;13.166.666.666.666.600;50.0;8.0;990.4;23.333.333.333.333.300;0.0;0.0;2.325.589;6.733.333.333.333.330;7.333.333.333.333.330;16.0;16.666.666.666.666.600
01.04.2019;12.066.666.666.666.600;65.0;6.333.333.333.333.330;9.880.666.666.666.660;4.333.333.333.333.330;0.0;0.0;2.219.576;08. Sep;8.466.666.666.666.660;18.666.666.666.666.600;16.666.666.666.666.600
02.04.2019;14.266.666.666.666.600;49.0;7.666.666.666.666.660;9.812.666.666.666.660;8.0;02. Mai;0.0;2.252.522;6.866.666.666.666.660;8.066.666.666.666.660;22.666.666.666.666.600;23.333.333.333.333.300
03.04.2019;7.133.333.333.333.330;84.0;7.333.333.333.333.330;9.756.666.666.666.660;7.666.666.666.666.660;21.0;0.0;282.161;08. Mai;5.866.666.666.666.660;18.666.666.666.666.600;23.333.333.333.333.300
04.04.2019;21.333.333.333.333.300;9.066.666.666.666.660;6.666.666.666.666.660;9.736.666.666.666.660;7.666.666.666.666.660;07. Sep;0.0;3.672.502;6.433.333.333.333.330;01. Mai;13.333.333.333.333.300;13.333.333.333.333.300
05.04.2019;5.166.666.666.666.660;8.333.333.333.333.330;7.333.333.333.333.330;9.766.666.666.666.660;7.333.333.333.333.330;0.0;0.0;9.092.948;7.366.666.666.666.660;39.333.333.333.333.300;29.333.333.333.333.300;1.0
